text,label
"Tôi không chắc liệu năng lượng trong việc cố gắng may vá cuộc đua đến Dubai và cạnh tranh tại FedEx Cup có lấy đi nhiều thứ của tôi hơn tôi nghĩ hay không, bởi vì trong khi tôi cảm thấy ổn về thể chất, tinh thần, tôi cảm thấy thực sự mệt mỏi, anh nói",1
Tôi không có cảm giác bất mãn,0
"Tôi nghĩ rằng nó ảnh hưởng đến tôi rất nhiều bởi vì nó dẫn đến một trong những sai sót lớn nhất của tôi, đó là cảm thấy không đủ xinh đẹp, đủ thông minh, bạn đặt tên cho nó",1
"Tôi đang chia sẻ thông tin mà tôi cảm thấy quan trọng đối với sự an toàn cá nhân và trao quyền, nuôi dạy con cái và sống tốt",1
Tôi thực sự nghĩ rằng tôi có một số biện minh cho cảm giác tự mãn,1
Tôi cảm thấy tức giận vì tôi đã khiến bản thân mình khiến mọi người tin rằng tôi không thể làm điều này,3
"Bản thân tôi mỉm cười qua cuộc đối thoại đơn giản yêu thương, logic trẻ em giải thích cảm xúc tình huống thật buồn cười",5
"Tôi chỉ cần kết bạn với một số người bạn địa phương mà tôi có thể đi xem phim và biết thực tế rằng họ sẽ không ngay cả khi không có ý nghĩa gây ra Tôi thực sự nghi ngờ có bất kỳ ý định thực sự nào để làm tổn thương cảm xúc của tôi hoặc thực sự gọi tôi là vô tâm, một đạo đức hoặc không có não, nó chỉ xuất hiện theo cách đó với tôi",3
Tôi cảm thấy vinh dự khi thuộc về bạn,1
Tôi cảm thấy khi tôi vừa ra khỏi ký túc xá và bắt đầu thở một sự tự do hài lòng,1
"Tôi cảm thấy rằng khoảnh khắc bạn chấp nhận ý thức quan tâm đến người khác, nó mang lại cho bạn sức mạnh nội tâm",2
Tôi cảm thấy gánh nặng bởi mong muốn làm điều gì đó nhưng chúng ta có thể làm gì,0
Tôi cảm thấy duyên dáng và gần như huyền thoại,1
Tôi đã làm cho bạn cảm thấy không quan trọng nhưng bạn không bao giờ ngừng suy nghĩ về hành động và lời nói của bạn đã ảnh hưởng đến tôi như thế nào,0
Tôi cảm thấy rất sừng sỏ khi nghĩ về điều này,2
Tôi cảm thấy ngon tuyệt đối yêu và ngon,1
"Tôi nhận ra rằng đây là một tình huống độc đáo và không có nghĩa là đại diện cho phần lớn các bà mẹ sinh tuyệt vời ngoài kia, những người đưa ra quyết định khó khăn vì lợi ích tốt nhất của con cái họ nhưng tôi không thể không cảm thấy mệt mỏi bởi trải nghiệm này",0
Tôi cảm thấy rất tức giận vì một người bạn cũ và một số người bạn,3
im bắt đầu cảm thấy như bạn độc giả trung thành của tôi là vợ tôi hoặc một cái gì đó tức là một trong những tôi bitch để trong khi tất cả những người khác được nhìn thấy thiên thần tốt hơn của bản chất của tôi haha,2
Tôi thấy sự quan tâm của tôi đối với S U suy yếu và tôi thậm chí còn rời khỏi một số miêu tả về mối quan hệ của họ cảm thấy không hài lòng,3
"Tôi không cảm thấy hối hận về việc này, nó không thành công và là một quá trình học tập cho tôi trong việc phát triển blog này",0
Tôi cảm thấy như một sự chữa lành bẩn thỉu và không phù hợp,0
Tôi cảm thấy rất khập khiễng và khó chịu và đôi khi thường không thích,0
Tôi thành thật cảm thấy chúng tôi đã làm một công việc tuyệt vời,1
Tôi thực sự khuyên bạn nên nó nếu bạn muốn cảm thấy ab hoàn toàn tuyệt vời,1
Tôi cảm thấy tôi khá thông minh khi nuôi dạy ba cậu con trai và chúng đang trở nên tuyệt vời nhưng câu hỏi của tôi và bất kỳ ai đọc blog của tôi có gì sai với hãy khôn ngoan hơn,1
Tôi đã viết tôi cảm thấy đột nhiên do dự để đăng nó,4
Tôi né tránh những bài hát nói về cảm giác của tôi đối với Chúa hoặc thậm chí có thể nói về phản ứng trung thành của tôi đối với Chúa,2
"Tôi nhận được rất nhiều lời khen ngợi, đôi khi tôi cảm thấy tự hào",1
Tôi thậm chí không biết làm thế nào để diễn tả làm thế nào nó khiến tôi cảm thấy những đứa trẻ này rất đánh giá cao thực tế là chúng tôi đã đến đó và thật nặng nề khi nghĩ rằng có lẽ âm nhạc của chúng tôi đã cho chúng một chút gì đó để nắm bắt,1
Tôi chỉ đơn giản là không thể tưởng tượng tôi cảm thấy dọn dẹp chăm sóc em bé,2
Tôi cảm thấy tham lam với bản thân mình gần đây,3
Tôi cảm thấy đủ bouncy và nếu tôi có thể xào xạc lên một số người muốn đi với tôi,1
Tôi cảm thấy miễn cưỡng bán nhưng này,4
Hôm nay tôi thực sự mệt mỏi và cảm thấy bị đánh gục,0
Tôi không thích việc cô ấy có ý định chen vào giữa họ khi họ mới bắt đầu có tình cảm với nhau nhưng tôi thích cách cô ấy lùi bước khi nhận ra Leo có tình cảm mạnh mẽ như thế nào với Clara,2
Bây giờ tôi cảm thấy thoải mái hơn vì tôi sẽ được chăm sóc tốt và tôi cần chấp nhận lời khuyên dành cho tôi trừ khi tôi cảm thấy rất mạnh mẽ,1
Tôi cảm thấy khá sĩ quan Krupke và một nơi nào đó,1
"Tôi cảm thấy giàu có khi có thể khăng khăng trả nhiều hơn giá yêu cầu, nhân viên bán hàng rõ ràng rất hài lòng vì có thể tăng số tiền thu được cho tổ chức từ thiện và tôi hy vọng người hào phóng tặng giá vẽ cho cửa hàng cũng cảm thấy giàu có",1
Tôi thường ngồi lại và cảm thấy ngạc nhiên khi tập phim kết thúc,5
Tôi đang cảm thấy u sầu Hmmmmm,0
Tôi muốn đi vào cảm thấy háo hức và đưa ra một chứng chỉ rực rỡ trong khi nói chuyện điện thoại với mẹ tôi cảm thấy rằng ít nhất tôi đã làm cho bà tự hào,1
Tôi sẽ không biết những chi tiết mà tôi chỉ có một cảm giác trong ruột mà tôi đã bỏ qua,0
Tôi cảm thấy kinh khủng vì bạn nghĩ rằng tôi biết sau một ngọn núi cùng nhau,0
Tôi cảm thấy như bạn quan trọng với tôi,1
Tôi cảm thấy hơi xấu hổ về sự sai sót nghiêm trọng trong việc viết blog nhưng tôi đã có một vài tháng qua cực kỳ bận rộn để cố gắng hoàn thành công việc mới kịp thời cho Triển lãm ngoài trời Toronto cũng như một số triển lãm khác,0
"Tôi không hoàn toàn về mặt tinh thần hay trí tuệ và tin rằng bạn không bao giờ nên như vậy, tuy nhiên tôi thấy mình đôi khi nhìn vào người khác với kiến thức và cảm giác vượt trội khi cảm thấy rằng tôi tiến xa hơn trên hành trình của mình so với họ",1
Tôi không viết để tìm kiếm lời khen ngợi hay sự công nhận nhưng đó là một cảm giác tuyệt vời khi được đọc và ngưỡng mộ,1
"Tôi không thể hiện sự bất an của mình trong tính cách của mình, nếu không, tôi có thể trở thành một con chó cái điên, người thực sự ghét mọi người chỉ vì cô ấy cảm thấy bất an và quá hoang tưởng",4
Tôi cảm thấy gánh nặng bởi nó,0
Tôi thường cảm thấy cô đơn,0
"Tôi cảm thấy xấu hổ về các đảng phái bẩn thỉu, đó phải là một cuộc chiến công bằng khi chúng tôi để người lao động nước ngoài quyết định cho tương lai của chúng tôi và quốc tế biết điều đó rất tiếc, nhưng Malaysia sẽ sớm giống như những nước Thế giới thứ ba đó",0
Tôi thực sự thực sự rất buồn vì tôi đã bỏ lỡ buổi trình diễn thời trang nam vì tôi cảm thấy nó đáng để hỗ trợ liên doanh này để hiển thị nhiều trang phục nam hơn,1
Tôi nhớ ngồi trong lớp thực sự cảm thấy háo hức để học một amp p,1
Tôi ghét cảm giác rằng tôi là một kẻ thua cuộc thảm hại không thể làm gì đúng,0
Có niềm vui trong tôi khi tôi nghe nói rằng tôi sẽ tham gia một khóa học như một trợ lý y tế,1
Tôi thực sự muốn chia sẻ cơ hội để bạn giành chiến thắng vì tôi cảm thấy đam mê môn học này,1
Tôi sẽ xem lại bộ phim sau mục blog này nhưng bây giờ khi tôi có David ngồi đây trong khu vườn của tôi cảm thấy hơi tự mãn sau khi phát hiện ra bộ phim của anh ấy đã lọt vào danh sách rút gọn cho Phim hay nhất trong số các mục,1
Tôi chỉ cảm thấy rất cảm kích,1
Tôi cảm thấy nhàm chán,0
Tôi cảm thấy thực sự may mắn khi có cơ hội tham gia vào các nhóm đánh giá và tôi rất thích dùng thử các sản phẩm này và cho bạn ý kiến trung thực của tôi,2
"Tôi nhìn những đứa trẻ của bạn, tôi cảm thấy ghen tị chắc chắn",3
Tôi cảm thấy rất vinh dự khi gọi Rex Dingler là bạn,1
"Anh hôn môi em, anh cảm thấy ngọt ngào",2
Tôi cảm thấy vô vọng và tôi nhận ra rằng tôi đã không đạt được mục tiêu nào trong số đó,0
"Tôi cảm thấy dễ thương, tôi cảm thấy tốt",1
"Tôi cảm thấy rằng chúng ta đang hướng đến một vực thẳm đã được tạo ra bởi những người tham lam, quá tham lam và quá tham lam",3
Tôi cảm thấy chán nản và thất vọng vì trải nghiệm này,0
Tôi sẽ đăng lịch trình đào tạo của mình trong vài tháng tới ngay tại đây để tôi có thể dễ dàng tham khảo hoặc nếu có ai cảm thấy muốn hỗ trợ tôi và tham gia cùng tôi trong việc này,1
"Tôi cũng cảm thấy ngạc nhiên, hạnh phúc, may mắn và vô cùng may mắn",5
"Tôi cảm thấy không an toàn vì nếu có cách kiểm tra bạn trai, anh ấy sẽ được miễn",4
"Tôi cảm thấy điều đó trong mỗi tế bào của tôi, Thiên Chúa thực sự yêu Ngài mãnh liệt và trung thành trong việc thực hiện tất cả những lời hứa của Ngài với chúng ta như Ngài cũng đang làm cho bạn và của bạn",2
"Tôi nghĩ cô ấy xin lỗi vì một chút quá nhiều thứ không nằm trong tầm kiểm soát của cô ấy, tôi có cảm giác cô ấy chân thành về điều này",1
Tôi cảm thấy thông minh khi nói với mọi người rằng tôi thích Wally Lamb vì anh ấy thực sự không phải là gà con nên tôi luôn nhắc đến anh ấy để mọi người sẽ tôn trọng tôi hơn,1
Tôi thực sự không thể làm bất cứ điều gì tôi có thể cảm thấy thế nào khi có một đứa con gái câm như vậy,0
Tôi bắt đầu cảm thấy hơi cáu kỉnh và bực bội,3
"Tôi thấy người yêu thích của tôi đau khổ và tôi không thể làm gì để lấy đi nỗi đau, tôi cảm thấy vô dụng",0
Tôi không nhìn thấy và cảm nhận được sự thiêng liêng,1
Tôi cảm thấy thật thảm hại và tuyệt vọng vì lời chào của bạn,0
Tôi mua ngọc trai tổng hợp khi tôi cảm thấy cần thiết và tôi sử dụng chúng cho một số đồ trang sức và đồ trang sức thanh lịch hơn của tôi,1
Tôi cảm thấy bồn chồn trong lòng và tôi không hiểu tại sao,4
Tôi đã cảm thấy không chắc chắn về nó nhưng nhờ tôi rất nhiều người thích nó,4
Tôi cảm thấy khá tự hài lòng khi con gái tuổi teen của tôi và tôi là bạn bè trên Facebook,1
"Tôi bị sốc, tôi cảm thấy những vấn đề nhỏ của chính mình được đưa vào viễn cảnh và tôi cảm thấy đau lòng cho những cuộc sống vô tội đã kết thúc",1
Tôi cảm thấy rất bất an về bài viết của mình,4
"Tôi cũng cảm thấy rằng tôi thường là một gánh nặng và theo cách hơn bất cứ điều gì với tư cách là một sinh viên điều dưỡng đối với các y tá khác, nhưng tôi phải nhớ rằng trong khi một số người có thể gắt gỏng trước sự hiện diện của chúng tôi, mọi người phải học ở đâu đó và la ó nếu một số nhân viên y tế bị kích thích bởi các sinh viên điều dưỡng",3
Tôi cảm thấy hơi dũng cảm,1
"Tôi thường tự gọi mình là yếu đuối, tôi không chắc chính xác tôi muốn nói gì khi tôi nói điều đó, nhưng tôi biết rằng khi tôi suy ngẫm về hai năm qua, tôi cảm thấy mạnh mẽ, mạnh mẽ và thành công",1
Tôi vẫn cảm thấy như tôi trông lộn xộn và không có ích gì khi cố gắng thay đổi nó,0
Tôi biết anh ấy cần không gian để giải quyết mọi thứ nhưng tôi đột nhiên cảm thấy bất lực và cô đơn hơn,0
Lần đầu tiên trong năm nay tôi cảm thấy lạnh,3
Tôi cảm thấy vô vọng đúng không,0
Tôi cảm thấy như thể tôi đang sống trên một hòn đảo khi tôi đặt kem dưỡng ẩm ngon lên một mẫu kéo dài rất lâu được sử dụng hai lần một ngày và phần còn lại của các sản phẩm rất nhẹ nhàng nhưng vẫn làm sạch và dưỡng ẩm,1
